Time,Altitude,Pressure,Velocity,SolidFuel,LiquidFuel,Temperature,Angle
22395992.078859724,902.4692685224582,4200.37255859375,9.340369196806078,240.0,236.18743896484375,247.43942756340718,3.439833411045446
22395992.23885975,901.3359071622835,4200.96923828125,9.625614005057475,240.0,236.18743896484375,247.44258748327707,3.3408290005316754
22395992.318859763,900.3598304401967,4201.482421875,9.968032299438645,240.0,236.18743896484375,247.44530210128434,3.5033039104857244
22395992.398859777,899.3706673915731,4202.10986328125,8.697284081138651,240.0,234.9722194671631,247.44802838666288,4.0566727361737165
22395992.558859803,898.3937740900437,4202.626953125,8.249642241770596,240.0,234.9722194671631,247.4507213008627,3.920274005829518
22395992.638859816,897.391819860437,4203.1572265625,8.59206961454023,240.0,234.9722194671631,247.45354372373714,3.7687326945861748
22395992.798859842,896.3482362977811,4203.6162109375,8.877422507153483,240.0,234.9722194671631,247.455970240583,3.6284907641067283
22395992.878859855,895.4474794155685,4204.1865234375,9.219729468360256,240.0,234.9722194671631,247.4589870023808,3.5193207424934605
22395993.03885988,894.3288870717515,4204.67822265625,9.562128621422257,240.0,234.9722194671631,247.46212046232063,3.3971309101688294
22395993.118859895,893.1684889840544,4205.28857421875,9.90439819357819,240.0,234.9722194671631,247.4653681717154,3.2829094318241534
22395993.27885992,891.9828516627895,4205.92041015625,8.689522426917161,240.0,233.75699996948242,247.4680762739726,4.129365750719139
22395993.358859934,891.0071811790112,4206.5361328125,8.241280445565465,240.0,233.75699996948242,247.4707690234057,3.960482652748482
22395993.51885996,890.0058980674366,4206.97705078125,8.583614946675695,240.0,233.75699996948242,247.47357330468353,3.8075872699304547
22395993.598859973,888.9637192308437,4207.525390625,8.86898428695174,240.0,233.75699996948242,247.47599861558882,3.6885383555053934
22395993.678859986,888.0636920547113,4207.998046875,9.21144157880572,240.0,233.75699996948242,247.4790141595385,3.5552050613213697
22395993.838860013,886.945893440221,4208.5869140625,9.496669101417291,240.0,233.75699996948242,247.48161040750486,3.431481582246545
22395993.918860026,885.9830650532967,4209.197265625,9.838986667092607,240.0,233.75699996948242,247.4848233282206,3.3347702504959917
22395993.99886004,884.7896448326064,4209.7216796875,10.12414431861511,240.0,232.766215801239,247.4873410292647,4.225713137056431
22395994.158860065,883.9047393284272,4210.212890625,8.114077868151623,240.0,232.54178047180176,247.48953440628682,4.059136809801722
22395994.23886008,883.0859181187698,4210.7314453125,8.402118442407833,240.0,232.54178047180176,247.49228128080404,3.9253402266339323
22395994.398860104,882.0655895961099,4211.2724609375,8.74452168866726,240.0,232.54178047180176,247.49512729718418,3.7759101523139282
22395994.478860117,881.0040647420101,4211.73974609375,9.08695885642277,240.0,232.54178047180176,247.49810328343216,3.637954584686038
22395994.55886013,879.9013408903847,4212.3203125,9.372283993291338,240.0,232.54178047180176,247.5006623147838,3.5302185469908802
22395994.718860157,878.9510240535601,4212.8203125,9.657492468842625,240.0,232.54178047180176,247.50329846467378,3.428950605158766
22395994.79886017,877.9718365031295,4213.33642578125,9.999799665323613,240.0,232.54178047180176,247.5065090718696,3.596123961477242
22395994.958860196,876.8058229148737,4213.96728515625,8.725409998324496,240.0,231.3265609741211,247.50871937210763,4.166910122380831
22395995.03886021,875.9999187396606,4214.486328125,8.275929818412814,240.0,231.3265609741211,247.51140988967475,4.026927842281408
22395995.118860222,874.9947296354221,4214.9287109375,8.618287316257113,240.0,231.3265609741211,247.51421456363997,3.8719594818240624
22395995.27886025,873.9485823027208,4215.47998046875,8.903654634251602,240.0,231.3265609741211,247.51665507787953,3.7514005307468326
22395995.35886026,873.0449537537643,4215.95556640625,9.246085871184382,240.0,231.3265609741211,247.51965540334947,3.616330473879283
22395995.518860288,871.9230659248424,4216.64794921875,9.588428957124416,240.0,231.3265609741211,247.52278699445034,3.490949576792617
22395995.5988603,870.7602827347582,4217.16015625,9.930698295409366,240.0,231.3265609741211,247.526015715626,3.3736771988646463
22395995.678860314,869.5715352795669,4217.79443359375,9.441728204594718,240.0,230.11134147644043,247.52828547715126,4.2880430682915325
22395995.83886034,868.7566247995128,4218.24072265625,8.148026417574036,240.0,230.11134147644043,247.53051412785567,4.110070936032531
22395995.918860354,867.9292353600031,4218.6767578125,8.490312195337093,240.0,230.11134147644043,247.5332622191791,3.950441014971209
22395996.07886038,866.898407335626,4219.3125,8.832865994312906,240.0,230.11134147644043,247.5361428727178,3.802629204921268
22395996.158860393,865.8264423902729,4219.88134765625,9.175194558372421,240.0,230.11134147644043,247.53912247468065,3.6878694896708537
22395996.31886042,864.7132831925992,4220.3720703125,9.517580382772564,240.0,230.11134147644043,247.54169391042655,3.558578277745815
22395996.398860432,863.5588025269681,4220.98046875,9.802840682004938,240.0,230.11134147644043,247.54488783697698,3.457873224399602
22395996.478860445,862.5655778542277,4221.50537109375,10.145015620725179,240.0,228.89612197875977,247.54780679926634,4.368759970084145
22395996.63886047,861.5242683588876,4222.07861328125,8.072574901123701,240.0,228.89612197875977,247.54999942904706,4.224972419648388
22395996.718860485,860.7042589446064,4222.51123046875,8.417597498390043,240.0,228.89612197875977,247.55272631675206,4.0580771588202715
22395996.798860498,859.6820373249357,4223.05029296875,8.703087460629616,240.0,228.89612197875977,247.55509147140148,3.928800003193959
22395996.958860524,858.7987948097871,4223.515625,9.045391287129142,240.0,228.89612197875977,247.55803050529983,3.784072777234619
22395997.038860537,857.7015037583187,4224.09423828125,9.387678859337907,240.0,228.89612197875977,247.5610842681582,3.649907905710342
22395997.198860563,856.5627086866298,4224.6953125,9.729937741775922,240.0,228.89612197875977,247.564236396029,3.525108757100664
22395997.278860576,855.3830812910455,4225.31787109375,10.07227480980629,240.0,228.49103927612305,247.5669114300449,3.7187073642633144
22395997.438860603,854.4151299225632,4225.84521484375,8.006201376627178,240.0,227.6809024810791,247.56955769639902,4.308431186809285
22395997.518860616,853.4433355208603,4226.45361328125,8.34279033691294,240.0,227.6809024810791,247.57224803879333,4.109138006795669
22395997.678860642,852.430392249662,4226.99169921875,8.68534386098112,240.0,227.6809024810791,247.5750691854213,3.978309607506939
22395997.758860655,851.376373713545,4227.45703125,9.02766596642333,240.0,227.6809024810791,247.57799107978232,3.8314720390938835
22395997.83886067,850.2812781608081,4228.03515625,9.313104972263696,240.0,227.6809024810791,247.58052517889882,3.717261945982748
22395997.998860694,849.3370644624811,4228.533203125,9.598270500286668,240.0,227.6809024810791,247.5831230833915,3.6098349589399583
22395998.078860708,848.3642866732553,4229.046875,9.940574686690494,240.0,227.6809024810791,247.58579750983864,3.4888779073712075
22395998.15886072,847.363065447309,4229.57568359375,9.449725319189206,240.0,226.46567344665527,247.58860207667132,4.422175328790463
22395998.318860747,846.3597112121643,4230.13037109375,8.15224976410467,240.0,226.46567344665527,247.5908105541783,4.23898621827401
22395998.39886076,845.5319554245798,4230.65625,8.494594716984874,240.0,226.46567344665527,247.59355751271303,4.074448293311968
22395998.558860786,844.500763094693,4231.2041015625,8.837047224748472,240.0,226.46567344665527,247.59641976388306,3.9464190795258505
22395998.6388608,843.4284966567066,4231.677734375,9.179334847348747,240.0,226.46567344665527,247.59939242814252,3.8034073104910715
22395998.718860812,842.3151524304994,4232.26611328125,9.464595664089895,240.0,226.46567344665527,247.60195072804032,3.6703150940615057
22395998.87886084,841.3556191607495,4232.8759765625,9.806916652490056,240.0,226.46567344665527,247.60512285786288,3.566400201918521
22395998.95886085,840.1668370810803,4233.40087890625,10.092120920621005,240.0,225.2504539489746,247.60760171102547,4.527256371666337
22395999.118860878,839.2860817193869,4233.8916015625,8.071100288352254,240.0,225.2504539489746,247.6102101624588,4.347630774843523
22395999.19886089,838.3055776380934,4234.40869140625,8.359068709535444,240.0,225.2504539489746,247.61246223892005,4.2033658617168665
22395999.278860904,837.4572483375086,4234.8564453125,8.70142882027934,240.0,225.2504539489746,247.61528086618802,4.0424994106661405
22395999.43886093,836.4013992434484,4235.41455078125,8.98682560442713,240.0,225.2504539489746,247.61770491158902,3.918143583493826
22395999.518860944,835.4901437570807,4235.89599609375,9.329127060993585,240.0,225.2504539489746,247.6207209479909,3.7780937689585556
22395999.67886097,834.3585513351718,4236.494140625,9.614441295614672,240.0,225.2504539489746,247.62331762539262,3.6480686933571995
22395999.758860983,833.3844906865852,4237.11376953125,9.95672867038785,240.0,225.2504539489746,247.62652399602584,3.5463012093323356
22395999.838860996,832.1929950978374,4237.6474609375,8.731879872164477,240.0,224.0352439880371,247.62878490313642,4.469108464281537
22395999.998861022,831.2132932736422,4238.18212890625,8.222139013940877,240.0,224.0352439880371,247.63143508515006,4.287011496474347
22396000.078861035,830.2082879258087,4238.71337890625,8.564162898659209,240.0,224.0352439880371,247.63420492214453,4.148463604272484
22396000.23886106,829.3392657144577,4239.17236328125,8.906571086366702,240.0,224.0352439880371,247.6370655166303,3.993466117248861
22396000.318861075,828.2588188122027,4239.74365234375,9.24883487288108,240.0,224.0352439880371,247.64005911349568,3.849596120001122
22396000.398861088,827.1372346941498,4240.3369140625,9.534160092836354,240.0,224.0352439880371,247.6426174772228,3.737713247359339
22396000.558861114,826.1711083187256,4240.84765625,9.876452111833686,240.0,224.0352439880371,247.6458054677007,3.611703697153097
22396000.638861127,824.973905256018,4241.48095703125,10.161676959629169,240.0,222.82001495361328,247.6481693435645,4.59237960090034
22396000.798861153,824.1341319923522,4241.95068359375,8.13980152833354,240.0,222.82001495361328,247.65078082465385,4.409995900965813
22396000.878861167,823.145969722711,4242.47265625,8.425089416307177,240.0,222.82001495361328,247.65304645744746,4.265101182264463
22396000.95886118,822.2909263076726,4242.9248046875,8.767404557124117,240.0,222.82001495361328,247.6553927553366,4.129349462860647
22396001.118861206,821.4072562261135,4243.39208984375,9.052755106409235,240.0,222.82001495361328,247.6583114924992,3.977426812797897
22396001.19886122,820.3096594117233,4243.97314453125,9.33801318685977,240.0,222.82001495361328,247.66082614609056,3.836234114517015
22396001.278861232,819.3631242095726,4244.57666015625,9.680342631130117,240.0,222.82001495361328,247.66393879533075,3.72618619940543
22396001.43886126,818.1897235860233,4245.09521484375,9.965527516359733,240.0,222.41494178771973,247.66658958546137,3.934795823136254
22396001.51886127,817.2271397822187,4245.62109375,7.947445158560959,240.0,221.60479545593262,247.66917971911462,4.568535647867726
22396001.678861298,816.26327916421,4246.14013671875,8.284046193049704,240.0,221.60479545593262,247.67184700038584,4.3847855099876885
22396001.75886131,815.257782461762,4246.671875,8.569552989926194,240.0,221.60479545593262,247.6741321309934,4.215618595448333
22396001.838861324,814.211148447881,4247.2255859375,8.911832695755693,240.0,221.60479545593262,247.67701187268682,4.084512907880361
22396001.99886135,813.3075201752363,4247.7041015625,9.25415369525832,240.0,221.60479545593262,247.6794743473278,3.937527614177908
22396002.078861363,812.3752064116998,4248.29833984375,9.539395298592417,240.0,221.60479545593262,247.68254567358267,3.8229329216782366
22396002.23886139,811.2187724633259,4248.8095703125,9.881727779503677,240.0,221.60479545593262,247.68518052205997,3.714731907699986
22396002.318861403,810.2238378069014,4249.33740234375,10.166895726252168,240.0,220.38957595825195,247.68763986846466,4.691607691255709
22396002.398861416,809.341861625493,4249.9140625,8.081487068949865,240.0,220.38957595825195,247.69024583255637,4.535974216402039
22396002.558861442,808.3606879130821,4250.3486328125,8.426493109477988,240.0,220.38957595825195,247.6929357489663,4.357463848808788
22396002.638861455,807.3384676779388,4250.8896484375,8.711793516101066,240.0,220.38957595825195,247.6952806072632,4.218167579856886
22396002.718861468,806.4550424862537,4251.35791015625,9.054230056373806,240.0,220.38957595825195,247.69769273747139,4.063145159259562
22396002.878861494,805.3568948655156,4251.939453125,9.339429351399938,240.0,220.38957595825195,247.7006934615758,3.942568482875618
22396002.958861507,804.4104236728745,4252.4404296875,9.681743473888972,240.0,220.38957595825195,247.70380183038458,3.8068690703885952
22396003.118861534,803.2371441443102,4253.0625,10.02400768712411,240.0,219.98451232910156,247.70689217219046,4.35465006303621
22396003.198861547,802.1168584278785,4253.68115234375,7.9451137654064885,240.0,219.1743564605713,247.7090086746848,4.658503650335231
22396003.27886156,801.3110083096544,4254.1083984375,8.224731848073779,240.0,219.1743564605713,247.71121650834067,4.471237611039748
22396003.438861586,800.4767142951023,4254.640625,8.567005929650994,240.0,219.1743564605713,247.7139585452668,4.326570835863076
22396003.5188616,799.4373422285425,4255.10107421875,8.909401106365852,240.0,219.1743564605713,247.71681728093662,4.165015503200057
22396003.598861612,798.3567728056223,4255.67333984375,9.19460574011395,240.0,219.1743564605713,247.71927593678896,4.01500677792674
22396003.75886164,797.4250099511119,4256.16748046875,9.536906085667457,240.0,219.1743564605713,247.72232786988516,3.897869919925712
